date,key_rate,usd_rub,eur_rub,cny_rub,inflation,oil_price,key_rate_lag1,usd_rub_lag1,oil_price_lag1,key_rate_lag7,usd_rub_lag7,oil_price_lag7,key_rate_lag30,usd_rub_lag30,oil_price_lag30,usd_rub_change_1d,key_rate_change_1d,oil_price_change_1d,usd_rub_change_7d,key_rate_change_7d,oil_price_change_7d,usd_rub_change_30d,key_rate_change_30d,oil_price_change_30d,usd_rub_ma30,oil_price_ma30,rate_spread,oil_spread
2026-01-23,18.0,90.30553545255529,99.89780264135871,12.704630599055534,9.0,86.22214181022115,18.0,90.74685487950276,87.98741951801107,18.0,89.76230387889272,84.04921551557092,18.0,90.03445306656049,85.13781226624194,-0.4863192531944782,0.0,-2.006284213652343,0.6051889826663714,0.0,2.5853022914267054,0.30108739128387185,0.0,1.2736168749418963,89.89590839816998,84.58363359267996,,1.6385082175411867
2026-01-24,18.0,89.61676678449011,98.91694051162666,12.7449149909301,9.0,83.46706713796043,18.0,90.30553545255529,86.22214181022115,18.0,89.58206487219084,83.3282594887634,18.0,89.93369796087975,84.734791843519,-0.7627092454670636,0.0,-3.1953215431887116,0.03873756688772545,0.0,0.16657932140746734,-0.3524053648138681,0.0,-1.4961088331929884,89.88534402562367,84.54137610249467,,-1.0743089645342394
2026-01-25,18.0,89.53344045565693,98.58321542279772,12.547034583976082,9.0,83.13376182262772,18.0,89.61676678449011,83.46706713796043,18.0,89.45206459460064,82.80825837840257,18.0,90.58850031839516,87.35400127358068,-0.09298073543934082,0.0,-0.3993255385166483,0.09097147329699684,0.0,0.39308089627694276,-1.1646730644949033,0.0,-4.831191919573041,89.85017536353239,84.40070145412956,,-1.2669396315018417
2026-01-26,18.0,90.33673639807911,100.12962105321311,12.62546991681543,9.0,86.34694559231646,18.0,89.53344045565693,83.13376182262772,18.0,91.38418680281298,90.53674721125189,18.0,89.34376634827572,82.3750653931029,0.8972021384792361,0.0,3.865076834300263,-1.1462053133919459,0.0,-4.627735972399416,1.111403839785119,0.0,4.821702028713792,89.88327436519252,84.53309746077002,,1.813848131546436
2026-01-27,18.0,89.87654083625527,99.07432918440908,12.55679353577533,9.0,84.5061633450211,18.0,90.33673639807911,86.34694559231646,18.0,89.87422404990794,84.49689619963172,18.0,90.26819460942379,86.07277843769515,-0.5094223902399331,0.0,-2.131844079333789,0.002577809568671263,0.0,0.010967438812747865,-0.4338779288354466,0.0,-1.8201051727499085,89.87021923942022,84.48087695768089,,0.025286387340202054
2026-01-28,18.0,89.03701109077745,98.59319354425043,12.477620029399617,9.0,81.1480443631098,18.0,89.87654083625527,84.5061633450211,18.0,89.03721631983356,81.14886527933425,18.0,89.16442641760233,81.6577056704093,-0.9340921865332419,0.0,-3.9738154579338603,-0.00023049805978336835,0.0,-0.0010116176259677978,-0.14289928387821726,0.0,-0.6241435552409635,89.86597206185938,84.46388824743758,,-3.3158438843277764
2026-01-29,18.0,90.89361998230234,100.28645328472591,12.64227742148749,9.0,88.57447992920933,18.0,89.03701109077745,81.1480443631098,18.0,90.74685487950276,87.98741951801107,18.0,89.5808190599996,83.32327623999838,2.085210261193504,0.0,9.151712310981598,0.1617302362648898,0.0,0.6672094879178747,1.4654933233234413,0.0,6.302205009421091,89.90973209260281,84.63892837041128,,3.9355515587980534
2026-01-30,18.0,89.78300476889203,97.84034570631547,12.581640523519491,9.0,84.13201907556808,18.0,90.89361998230234,88.57447992920933,18.0,90.30553545255529,86.22214181022115,18.0,89.39367143368834,82.57468573475337,-1.2218846753232593,0.0,-5.015508820590043,-0.5786253091182747,0.0,-2.42411367981733,0.4355267313217892,0.0,1.8859694432470153,89.92270987044294,84.69083948177176,,-0.5588204062036795
2026-01-31,18.0,90.74778586824121,100.474981836725,12.74977125518695,9.0,87.99114347296485,18.0,89.78300476889203,84.13201907556808,18.0,89.61676678449011,83.46706713796043,18.0,90.39097126772596,86.56388507090384,1.0745698496420264,0.0,4.586986547809424,1.262061915791901,0.0,5.420193245231331,0.3947458418810612,0.0,1.6487919885896485,89.93460369046011,84.73841476184046,,3.2527287111243908
2026-02-01,18.0,90.63921747898286,99.77072734755248,12.71045905341505,9.0,87.55686991593143,18.0,90.74778586824121,87.99114347296485,18.0,89.53344045565693,83.13376182262772,18.0,89.9672948832023,84.86917953280921,-0.11963750764782954,0.0,-0.4935423497102853,1.235043596781682,0.0,5.32047148635082,0.746852060688119,0.0,3.166862691400474,89.95700111031947,84.82800444127787,,2.72886547465356
2026-02-02,18.0,89.49949522775859,98.42346736508406,12.575683525286681,9.0,82.99798091103438,18.0,90.63921747898286,87.55686991593143,18.0,90.33673639807911,86.34694559231646,18.0,89.99324837770351,84.97299351081405,-1.2574272847054813,0.0,-5.206774761676969,-0.9268003291940108,0.0,-3.878498142938469,-0.5486557701224748,0.0,-2.324282714046466,89.94054267198797,84.76217068795187,,-1.7641897769174903
2026-02-03,18.0,90.51659493218158,99.70892859914453,12.715698051440274,9.0,87.06637972872629,18.0,89.49949522775859,82.99798091103438,18.0,89.87654083625527,84.5061633450211,18.0,89.44663350613527,82.7865340245411,1.136430660122345,0.0,4.901804565647017,0.7121481200443647,0.0,3.029620896705909,1.196200889967436,0.0,5.169736545458559,89.97620805285618,84.90483221142472,,2.161547517301571
2026-02-04,18.0,89.67427872506816,98.46921501659645,12.3772093532849,9.0,83.69711490027264,18.0,90.51659493218158,87.06637972872629,18.0,89.03701109077745,81.1480443631098,18.0,89.85015325203355,84.40061300813421,-0.9305655032035953,0.0,-3.8697656190039287,0.7157334084822109,0.0,3.14125935771985,-0.195742044503866,0.0,-0.8335225098350607,89.97034556862401,84.881382274496,,-1.1842673742233671
2026-02-05,18.0,89.06664970659803,98.0868291074523,12.533017974763267,9.0,81.26659882639211,18.0,89.67427872506816,83.69711490027264,18.0,90.89361998230234,88.57447992920933,18.0,89.61826734834544,83.47306939338178,-0.6775956574270992,0.0,-2.903942479709787,-2.0100093670601282,0.0,-8.250549265045459,-0.615519199454373,0.0,-2.6433322543720994,89.95195831389907,84.80783325559634,,-3.5412344292042235
2026-02-06,18.0,89.78770091698892,98.47053297551628,12.503176643812205,9.0,84.15080366795571,18.0,89.06664970659803,81.26659882639211,18.0,89.78300476889203,84.13201907556808,18.0,90.1917275074271,85.76691002970843,0.8095636388773642,0.0,3.549065524109185,0.0052305534983920765,0.0,0.022327518813924918,-0.44796413330137064,0.0,-1.8843005550659542,89.93849076088448,84.75396304353791,,-0.6031593755821945
2026-02-07,18.0,90.19881875088814,99.85583675534414,12.518250708823944,9.0,85.79527500355256,18.0,89.78770091698892,84.15080366795571,18.0,90.74778586824121,87.99114347296485,18.0,89.5044544323342,83.01781772933677,0.4578776711069876,0.0,1.954195639159484,-0.6049372027105204,0.0,-2.4955562375285734,0.7757874431589151,0.0,3.345615857153872,89.96163623816962,84.84654495267844,,0.9487300508741185
2026-02-08,18.0,89.76863167600183,98.68870078679149,12.457163251854759,9.0,84.07452670400733,18.0,90.19881875088814,85.79527500355256,18.0,90.63921747898286,87.55686991593143,18.0,90.66489718260254,87.65958873041015,-0.4769320494921292,0.0,-2.0056445992788996,-0.9604957182942298,0.0,-3.9772358414224995,-0.9885474251358883,0.0,-4.089754558886183,89.93176072128291,84.72704288513168,,-0.6525161811243549
2026-02-09,18.0,89.84647582953745,98.63983149113,12.621860777182498,9.0,84.3859033181498,18.0,89.76863167600183,84.07452670400733,18.0,89.49949522775859,82.99798091103438,18.0,89.16220977518795,81.64883910075181,0.08671643098736581,0.0,0.3703578555234843,0.38769000975464873,0.0,1.6722363506687543,0.7674395420153912,0.0,3.3522389877712166,89.95456958976123,84.81827835904495,,-0.43237504089515255
2026-02-10,18.0,90.5717830224643,99.16649841685111,12.65779213042252,9.0,87.28713208985722,18.0,89.84647582953745,84.3859033181498,18.0,90.51659493218158,87.06637972872629,18.0,89.59674008377172,83.38696033508688,0.807273948399434,0.0,3.43804907884826,0.06097013517143424,0.0,0.25354489507745104,1.0882571595584034,0.0,4.677196217607249,89.987071021051,84.94828408420396,,2.3388480056532615
2026-02-11,18.0,90.05324699014504,99.19295958373387,12.439257700221766,9.0,85.21298796058018,18.0,90.5717830224643,87.28713208985722,18.0,89.67427872506816,83.69711490027264,18.0,90.83860025498305,88.3544010199322,-0.5725138834802967,0.0,-2.376231272144247,0.4226053116510142,0.0,1.8111413542913013,-0.8645589679206034,0.0,-3.555468684172658,89.96089257888973,84.8435703155589,,0.3694176450212723
2026-02-12,18.0,89.57835084435753,98.62973947885584,12.588772899729284,9.0,83.31340337743009,18.0,90.05324699014504,85.21298796058018,18.0,89.06664970659803,81.26659882639211,18.0,89.78243062601898,84.12972250407593,-0.5273503861992657,0.0,-2.22921954576788,0.5745148598775618,0.0,2.5186295238103007,-0.22730480812167553,0.0,-0.9703100192756331,89.954089919501,84.81635967800403,,-1.502956300573942
2026-02-13,18.0,90.35101516183366,99.58032898485578,12.50518130957683,9.0,86.40406064733466,18.0,89.57835084435753,83.31340337743009,18.0,89.78770091698892,84.15080366795571,18.0,89.3425606677978,82.37024267119118,0.8625569796642418,0.0,3.7096759280174085,0.6273846407600203,0.0,2.6776416637325218,1.1287503811152177,0.0,4.8971786962505925,89.98770506930221,84.9508202772088,,1.4532403701258545
2026-02-14,18.0,90.09883778347712,98.59509561807228,12.62781942553862,9.0,85.39535113390849,18.0,90.35101516183366,86.40406064733466,18.0,90.19881875088814,85.79527500355256,18.0,90.10953578126883,85.43814312507534,-0.27910851682722004,0.0,-1.1674329954737939,-0.11084509619482263,0.0,-0.46613740631696876,-0.011872214964769867,0.0,-0.050085347833705995,89.9873484693758,84.94939387750325,,0.44595725640523654
2026-02-15,18.0,88.73919759926898,96.8125267597901,12.447337556464964,9.0,79.95679039707592,18.0,90.09883778347712,85.39535113390849,18.0,89.76863167600183,84.07452670400733,18.0,89.76230387889272,84.04921551557092,-1.5090540762308091,0.0,-6.368684787424039,-1.1467636940800774,0.0,-4.8977216623868784,-1.1397950313353333,0.0,-4.8690818746985665,89.9532449267217,84.81297970688676,,-4.856189309810844
2026-02-16,18.0,90.21417645688572,99.54838975382759,12.718542412133507,9.0,85.8567058275429,18.0,88.73919759926898,79.95679039707592,18.0,89.84647582953745,84.3859033181498,18.0,89.58206487219084,83.3282594887634,1.6621503208508859,0.0,7.378879768894198,0.40925436858079145,0.0,1.7429481128476088,0.7056229230669508,0.0,3.0343203545736497,89.97431531287818,84.89726125151273,,0.9594445760301653
2026-02-17,18.0,90.19591435385806,99.95782672018213,12.805596488186813,9.0,85.7836574154322,18.0,90.21417645688572,85.8567058275429,18.0,90.5717830224643,87.28713208985722,18.0,89.45206459460064,82.80825837840257,-0.020243052416923923,0.0,-0.08508177830328645,-0.41499532863675803,0.0,-1.7224470989346763,0.8315624269026767,0.0,3.593118724262001,89.99911030485345,84.99644121941374,,0.7872161960184627
2026-02-18,18.0,90.01006056479044,98.49788981007454,12.464940846480607,9.0,85.04024225916172,18.0,90.19591435385806,85.7836574154322,18.0,90.05324699014504,85.21298796058018,18.0,91.38418680281298,90.53674721125189,-0.20605566271935105,0.0,-0.8666162981024295,-0.047956544375715726,0.0,-0.20272226752379163,-1.5036805448491952,0.0,-6.07102101786916,89.95330609691935,84.81322438767738,0.0,0.2270178714843354
2026-02-19,18.0,90.44585029053479,100.28515596136914,12.657171655068566,9.0,86.78340116213916,18.0,90.01006056479044,85.04024225916172,18.0,89.57835084435753,83.31340337743009,18.0,89.87422404990794,84.49689619963172,0.48415668538592804,0.0,2.049804723821369,0.9684253371493146,0.0,4.164993439277853,0.6360291247793359,0.0,2.7060224284515266,89.97236030494022,84.88944121976097,0.0,1.8939599423781885
2026-02-20,18.0,89.66380320783675,98.77213905798862,12.525298919592723,9.0,83.655212831347,18.0,90.44585029053479,86.78340116213916,18.0,90.35101516183366,86.40406064733466,18.0,89.03721631983356,81.14886527933425,-0.8646577816294632,0.0,-3.604592916274041,-0.7606023604339152,0.0,-3.1813873044778673,0.7037359363891271,0.0,3.0885799122209567,89.99324653454033,84.97298613816139,0.0,-1.317773306814388
2026-02-21,18.0,90.16824989441045,99.18154343157609,12.66692995381356,9.0,85.6729995776418,18.0,89.66380320783675,83.655212831347,18.0,90.09883778347712,85.39535113390849,18.0,90.74685487950276,87.98741951801107,0.5625979141264059,0.0,2.4120275091078502,0.0770399626021101,0.0,0.32513297275156283,-0.6376033481938381,0.0,-2.6303987013683194,89.97395970170393,84.89583880681576,0.0,0.7771607708260433
2026-02-22,18.0,89.21652031441633,97.93939799758508,12.511879721111649,9.0,81.8660812576653,18.0,90.16824989441045,85.6729995776418,18.0,88.73919759926898,79.95679039707592,18.0,90.30553545255529,86.22214181022115,-1.0555041060557602,0.0,-4.443545036060581,0.5378938823662249,0.0,2.387903330170693,-1.205922906809087,0.0,-5.052136795840367,89.93765919709931,84.75063678839723,0.0,-2.88455553073193
2026-02-23,18.0,90.20354519169942,98.53164070115687,12.593241702564258,9.0,85.81418076679766,18.0,89.21652031441633,81.8660812576653,18.0,90.21417645688572,85.8567058275429,18.0,89.61676678449011,83.46706713796043,1.1063252341658503,0.0,4.822631605763705,-0.011784472910847388,0.0,-0.04953027295346857,0.6547640896489737,0.0,2.8120236032227686,89.95721847733962,84.82887390935846,0.0,0.9853068574391983
2026-02-24,18.0,90.97652984776995,100.56804709050925,12.692623959826708,9.0,88.9061193910798,18.0,90.20354519169942,85.81418076679766,18.0,90.19591435385806,85.7836574154322,18.0,89.53344045565693,83.13376182262772,0.8569337872783134,0.0,3.603062566878723,0.8654665785075011,0.0,3.6399263795971804,1.6117881595622885,0.0,6.9434576782028135,90.00532145707672,85.02128582830687,0.0,3.8848335627729256
2026-02-25,18.0,89.50257182376623,98.06502582542406,12.41871496980887,9.0,83.01028729506491,18.0,90.97652984776995,88.9061193910798,18.0,90.01006056479044,85.04024225916172,18.0,90.33673639807911,86.34694559231646,-1.6201519517946905,0.0,-6.63152563220123,-0.563813353573861,0.0,-2.38705218866907,-0.9233946316557606,0.0,-3.8642458912275135,89.97751597126629,84.91006388506516,0.0,-1.8997765900002435
2026-02-26,18.0,89.62009893400611,98.19220548953793,12.645600009001507,9.0,83.48039573602445,18.0,89.50257182376623,83.01028729506491,18.0,90.44585029053479,86.78340116213916,18.0,89.87654083625527,84.5061633450211,0.131311433677328,0.0,0.5663255197376982,-0.9129787092234332,0.0,-3.8060336215028467,-0.2853268493236416,0.0,-1.2138376283971741,89.96896790785799,84.87587163143192,0.0,-1.395475895407472
2026-02-27,18.0,89.64499227855423,99.10545466135314,12.596219337157546,9.0,83.5799691142169,18.0,89.62009893400611,83.48039573602445,18.0,89.66380320783675,83.655212831347,18.0,89.03701109077745,81.1480443631098,0.02777651982559526,0.0,0.1192775588981565,-0.020979401508236517,0.0,-0.08994504297276107,0.6828409672882119,0.0,2.996898779501156,89.98923394745056,84.95693578980216,0.0,-1.3769666755852654
2026-02-28,18.0,90.0649991129008,98.13000730085503,12.700876695585626,9.0,85.25999645160319,18.0,89.64499227855423,83.5799691142169,18.0,90.16824989441045,85.6729995776418,18.0,90.89361998230234,88.57447992920933,0.4685223610053635,0.0,2.0100837021014506,-0.11450902244478645,0.0,-0.48206917940853966,-0.9116380990908723,0.0,-3.742029849066175,89.96161325180383,84.84645300721529,0.0,0.4135434443878978
2026-03-01,18.0,89.46848186357315,97.65353114459639,12.49454784725269,9.0,82.87392745429257,18.0,90.0649991129008,85.25999645160319,18.0,89.21652031441633,81.8660812576653,18.0,89.78300476889203,84.13201907556808,-0.6623186090080169,0.0,-2.798579752070529,0.28241579952776874,0.0,1.2310912909770044,-0.35031452347633607,0.0,-1.495377901421202,89.95112915495984,84.80451661983943,0.0,-1.9305891655468628
2026-03-02,18.0,90.2106236893455,99.222618936526,12.563803769638927,9.0,85.84249475738196,18.0,89.46848186357315,82.87392745429257,18.0,90.20354519169942,85.81418076679766,18.0,90.74778586824121,87.99114347296485,0.8295008592009046,0.0,3.5820280204852617,0.007847249940162726,0.0,0.03299453578802236,-0.591928688679666,0.0,-2.4418920254662524,89.93322374899667,84.73289499598668,0.0,1.1095997613952733
2026-03-03,18.0,90.42341997273458,99.61240418451047,12.55144728951992,9.0,86.69367989093833,18.0,90.2106236893455,85.84249475738196,18.0,90.97652984776995,88.9061193910798,18.0,90.63921747898286,87.55686991593143,0.23588827422575953,0.0,0.991566165408031,-0.607969853280721,0.0,-2.4885120566441543,-0.23808403498002395,0.0,-0.9858621326023886,89.92603049878839,84.70412199515359,0.0,1.989557895784742
2026-03-04,18.0,90.26717360672689,99.53625829138404,12.67329606331583,9.0,86.06869442690757,18.0,90.42341997273458,86.69367989093833,18.0,89.50257182376623,83.01028729506491,18.0,89.49949522775859,82.99798091103438,-0.17279413458902715,0.0,-0.7209123719479904,0.8542791200080613,0.0,3.6843712165112397,0.857746043164509,0.0,3.69974483977471,89.95161977808735,84.80647911234934,0.0,1.262215314558233
2026-03-05,18.0,89.11579228718097,97.87647226920095,12.372231597752512,9.0,81.46316914872385,18.0,90.26717360672689,86.06869442690757,18.0,89.62009893400611,83.48039573602445,18.0,90.51659493218158,87.06637972872629,-1.2755260561964854,0.0,-5.350987730033352,-0.562716012170994,0.0,-2.4164075523543604,-1.5475644505299258,0.0,-6.435561691505298,89.90492635658731,84.61970542634927,0.0,-3.1565362776254204
2026-03-06,18.0,90.49758383257931,100.8125270501581,12.85452804345776,9.0,86.99033533031721,18.0,89.11579228718097,81.46316914872385,18.0,89.64499227855423,83.5799691142169,18.0,89.67427872506816,83.69711490027264,1.550557437614919,0.0,6.784865159741882,0.9510754949655364,0.0,4.080363096856199,0.9181061941243129,0.0,3.9346881119719956,89.93236986017102,84.72947944068409,0.0,2.2608558896331203
2026-03-07,18.0,90.46868370712684,99.40160579845661,12.534851460888415,9.0,86.87473482850736,18.0,90.49758383257931,86.99033533031721,18.0,90.0649991129008,85.25999645160319,18.0,89.06664970659803,81.26659882639211,-0.03193469287083861,0.0,-0.13288890239461226,0.44821473180720606,0.0,1.8938991837992303,1.574140270401303,0.0,6.9009114237643665,89.97910432685532,84.91641730742126,0.0,1.9583175210861015
2026-03-08,18.0,90.41508068617316,99.34119567873911,12.685477307985494,9.0,86.6603227446926,18.0,90.46868370712684,86.87473482850736,18.0,89.46848186357315,82.87392745429257,18.0,89.78770091698892,84.15080366795571,-0.0592503601878569,0.0,-0.24680602966788978,1.0580249076355575,0.0,4.568861892648135,0.6987368679417072,0.0,2.982168877006819,90.00001698582811,85.00006794331249,0.0,1.6602548013801197
2026-03-09,18.0,90.18642112432791,98.80656990235377,12.782784428127286,9.0,85.74568449731164,18.0,90.41508068617316,86.6603227446926,18.0,90.2106236893455,85.84249475738196,18.0,90.19881875088814,85.79527500355256,-0.2528998040038477,0.0,-1.0554290803595934,-0.02682895209874525,0.0,-0.11277661529284222,-0.013744777073487757,0.0,-0.057800975914890085,89.99960373160944,84.99841492643779,0.0,0.7472695708738541
2026-03-10,18.0,90.11009465710256,99.18305753107336,12.675322227920741,9.0,85.44037862841027,18.0,90.18642112432791,85.74568449731164,18.0,90.42341997273458,86.69367989093833,18.0,89.76863167600183,84.07452670400733,-0.08463188390647192,0.0,-0.35605974888560654,-0.3465090302119611,0.0,-1.445666240151211,0.38038118073711047,0.0,1.6245728378722513,90.01098583097948,85.04394332391789,0.0,0.3964353044923854
2026-03-11,18.0,90.51619469906319,99.8752947849929,12.689834629118026,9.0,87.0647787962528,18.0,90.11009465710256,85.44037862841027,18.0,90.26717360672689,86.06869442690757,18.0,89.84647582953745,84.3859033181498,0.45067097477364815,0.0,1.9012089996782722,0.2758711526974711,0.0,1.1573132089172544,0.7454036046960599,0.0,3.17455329950449,90.033309793297,85.13323917318799,0.0,1.9315396230648076
2026-03-12,18.0,90.96175674380173,100.65972144544864,12.637797579436054,9.0,88.84702697520692,18.0,90.51619469906319,87.0647787962528,18.0,89.11579228718097,81.46316914872385,18.0,90.5717830224643,87.28713208985722,0.49224566523138336,0.0,2.047036934562141,2.0714223699790812,0.0,9.064044406377892,0.4305686697596567,0.0,1.7870845885323172,90.04630891734158,85.18523566936632,0.0,3.6617913058405946
2026-03-13,18.0,89.52347976831757,97.73118561292922,12.395110248707692,9.0,83.0939190732703,18.0,90.96175674380173,88.84702697520692,18.0,90.49758383257931,86.99033533031721,18.0,90.05324699014504,85.21298796058018,-1.5811886522103302,0.0,-6.475295907810219,-1.0763868194136883,0.0,-4.479136954986496,-0.588282199180945,0.0,-2.4867909669945676,90.02865000994733,85.11460003978931,0.0,-2.0206809665190093
